trackLength,lap_distance,lap_time,Velocity kmph,throttle,brake,steering,gear,rpm,rpm_perc,world_position_X,world_position_Y
4323,1081.87,14.6683,312.93,100%,0%,-0.328976,8,10911.7,83.94%,321.506,-221.254
4323,1082.84,14.6795,312.97,100%,0%,-0.328976,8,10913,83.95%,322.048,-222.051
4323,1083.81,14.6907,313.01,100%,0%,-0.328976,8,10914.3,83.96%,322.591,-222.848
4323,1084.78,14.7018,313.05,100%,0%,-0.328976,8,10915.7,83.97%,323.133,-223.644
4323,1085.75,14.713,313.09,100%,0%,-0.328976,8,10917,83.98%,323.675,-224.441
4323,1086.63,14.723,313.12,100%,0%,-0.327233,8,10918,83.98%,324.172,-225.155
4323,1087.5,14.733,313.16,100%,0%,-0.32549,8,10919,83.99%,324.669,-225.868
4323,1088.38,14.743,313.19,100%,0%,-0.323747,8,10920,84.00%,325.166,-226.581
4323,1089.25,14.753,313.22,100%,0%,-0.322004,8,10921,84.01%,325.663,-227.294
4323,1090.13,14.763,313.26,100%,0%,-0.320261,8,10922,84.02%,326.16,-228.008
4323,1091.3,14.7764,313.3,100%,0%,-0.306318,8,10923.6,84.03%,326.832,-228.951
4323,1092.46,14.7898,313.35,100%,0%,-0.292375,8,10925.2,84.04%,327.504,-229.895
4323,1093.63,14.8032,313.4,100%,0%,-0.278431,8,10926.8,84.05%,328.176,-230.838
4323,1094.8,14.8166,313.45,100%,0%,-0.264488,8,10928.4,84.06%,328.848,-231.782
4323,1095.97,14.83,313.49,100%,0%,-0.250545,8,10930,84.08%,329.52,-232.725
4323,1096.84,14.84,313.53,100%,0%,-0.234858,8,10931.4,84.09%,330.031,-233.43
4323,1097.72,14.85,313.56,100%,0%,-0.219172,8,10932.8,84.10%,330.543,-234.135
4323,1098.6,14.86,313.6,100%,0%,-0.203486,8,10934.2,84.11%,331.055,-234.841
4323,1099.48,14.87,313.64,100%,0%,-0.1878,8,10935.6,84.12%,331.566,-235.546
4323,1100.36,14.88,313.67,100%,0%,-0.172113,8,10937,84.13%,332.078,-236.251
4323,1101.33,14.8912,313.71,100%,0%,-0.173566,8,10938.2,84.14%,332.652,-237.029
4323,1102.31,14.9023,313.74,100%,0%,-0.175018,8,10939.3,84.15%,333.226,-237.806
4323,1103.28,14.9135,313.78,100%,0%,-0.176471,8,10940.5,84.16%,333.8,-238.584
4323,1104.26,14.9247,313.81,100%,0%,-0.177923,8,10941.7,84.17%,334.374,-239.362
4323,1105.23,14.9358,313.85,100%,0%,-0.179375,8,10942.8,84.18%,334.948,-240.14
4323,1106.21,14.947,313.88,100%,0%,-0.180828,8,10944,84.18%,335.521,-240.918
4323,1107.3,14.9595,313.91,100%,0%,-0.202614,8,10944.8,84.19%,336.174,-241.789
4323,1108.4,14.972,313.95,100%,0%,-0.224401,8,10945.5,84.20%,336.827,-242.661
4323,1109.5,14.9845,313.98,100%,0%,-0.246187,8,10946.2,84.20%,337.479,-243.533
4323,1110.6,14.997,314.02,100%,0%,-0.267974,8,10947,84.21%,338.132,-244.404
4323,1111.58,15.008,314.04,100%,0%,-0.270879,8,10948,84.22%,338.717,-245.175
4323,1112.56,15.019,314.07,100%,0%,-0.273784,8,10949,84.22%,339.303,-245.947
4323,1113.53,15.03,314.1,100%,0%,-0.276688,8,10950,84.23%,339.888,-246.718
4323,1114.51,15.041,314.13,100%,0%,-0.279593,8,10951,84.24%,340.473,-247.489
4323,1115.49,15.052,314.15,100%,0%,-0.282498,8,10952,84.25%,341.059,-248.26
4323,1116.47,15.063,314.18,100%,0%,-0.285403,8,10953,84.25%,341.644,-249.031
4323,1117.57,15.0755,314.21,100%,0%,-0.287582,8,10954,84.26%,342.308,-249.894
4323,1118.67,15.088,314.24,100%,0%,-0.28976,8,10955,84.27%,342.972,-250.756
4323,1119.77,15.1005,314.27,100%,0%,-0.291939,8,10956,84.28%,343.635,-251.618
4323,1120.87,15.113,314.3,100%,0%,-0.294118,8,10957,84.28%,344.299,-252.48
4323,1121.75,15.123,314.33,100%,0%,-0.292375,8,10958,84.29%,344.836,-253.169
4323,1122.64,15.133,314.35,100%,0%,-0.290632,8,10959,84.30%,345.373,-253.858
4323,1123.52,15.143,314.38,100%,0%,-0.288889,8,10960,84.31%,345.911,-254.548
4323,1124.4,15.153,314.4,100%,0%,-0.287146,8,10961,84.32%,346.448,-255.237
4323,1125.29,15.163,314.43,100%,0%,-0.285403,8,10962,84.32%,346.985,-255.926
4323,1126.27,15.1742,314.46,100%,0%,-0.282498,8,10963,84.33%,347.585,-256.684
4323,1127.25,15.1853,314.48,100%,0%,-0.279593,8,10964,84.34%,348.185,-257.443
4323,1128.23,15.1965,314.51,100%,0%,-0.276688,8,10965,84.35%,348.785,-258.201
4323,1129.21,15.2077,314.54,100%,0%,-0.273784,8,10966,84.35%,349.386,-258.959
4323,1130.19,15.2188,314.56,100%,0%,-0.270879,8,10967,84.36%,349.986,-259.718
4323,1131.17,15.23,314.59,100%,0%,-0.267974,8,10968,84.37%,350.586,-260.476
4323,1132.28,15.2425,314.61,100%,0%,-0.254902,8,10968.8,84.38%,351.27,-261.327
4323,1133.39,15.255,314.64,100%,0%,-0.24183,8,10969.5,84.38%,351.954,-262.178
4323,1134.5,15.2675,314.67,100%,0%,-0.228758,8,10970.2,84.39%,352.638,-263.029
4323,1135.6,15.28,314.69,100%,0%,-0.215686,8,10971,84.39%,353.322,-263.88
4323,1136.49,15.29,314.71,100%,0%,-0.215686,8,10971.8,84.40%,353.872,-264.555
4323,1137.37,15.3,314.73,100%,0%,-0.215686,8,10972.6,84.40%,354.422,-265.23
4323,1138.25,15.31,314.75,100%,0%,-0.215686,8,10973.4,84.41%,354.972,-265.905
4323,1139.14,15.32,314.77,100%,0%,-0.215686,8,10974.2,84.42%,355.522,-266.58
4323,1140.02,15.33,314.79,100%,0%,-0.215686,8,10975,84.42%,356.072,-267.255
4323,1141.2,15.3434,314.82,100%,0%,-0.217429,8,10975.8,84.43%,356.814,-268.152
4323,1142.38,15.3568,314.84,100%,0%,-0.219172,8,10976.6,84.44%,357.557,-269.049
4323,1143.56,15.3702,314.87,100%,0%,-0.220915,8,10977.4,84.44%,358.299,-269.947
4323,1144.75,15.3836,314.89,100%,0%,-0.222658,8,10978.2,84.45%,359.042,-270.844
4323,1145.93,15.397,314.92,100%,0%,-0.224401,8,10979,84.45%,359.785,-271.742
4323,1146.81,15.407,314.93,100%,0%,-0.226144,8,10979.6,84.46%,360.345,-272.409
4323,1147.69,15.417,314.95,100%,0%,-0.227887,8,10980.2,84.46%,360.905,-273.076
4323,1148.58,15.427,314.97,100%,0%,-0.22963,8,10980.8,84.47%,361.465,-273.742
4323,1149.46,15.437,314.99,100%,0%,-0.231373,8,10981.4,84.47%,362.025,-274.409
4323,1150.34,15.447,315.01,100%,0%,-0.233115,8,10982,84.48%,362.585,-275.076
4323,1151.45,15.4595,314.91,100%,0%,-0.252723,8,10983,84.48%,363.294,-275.909
4323,1152.56,15.472,314.81,100%,0%,-0.272331,8,10984,84.49%,364.002,-276.742
4323,1153.67,15.4845,314.71,100%,0%,-0.291939,8,10985,84.50%,364.71,-277.575
4323,1154.77,15.497,314.61,100%,0%,-0.311547,8,10986,84.51%,365.419,-278.408
4323,1155.66,15.507,314.63,100%,0%,-0.318518,8,10985.6,84.50%,365.989,-279.07
4323,1156.55,15.517,314.65,100%,0%,-0.32549,8,10985.2,84.50%,366.559,-279.733
4323,1157.43,15.527,314.68,100%,0%,-0.332462,8,10984.8,84.50%,367.13,-280.395
4323,1158.32,15.537,314.7,100%,0%,-0.339433,8,10984.4,84.50%,367.7,-281.058
4323,1159.21,15.547,314.72,100%,0%,-0.346405,8,10984,84.49%,368.27,-281.721
4323,1160.18,15.5582,314.72,100%,0%,-0.344953,8,10984,84.49%,368.902,-282.445
4323,1161.15,15.5693,314.72,100%,0%,-0.3435,8,10984,84.49%,369.534,-283.169
4323,1162.13,15.5805,314.72,100%,0%,-0.342048,8,10984,84.49%,370.166,-283.893
4323,1163.1,15.5917,314.72,100%,0%,-0.340595,8,10984,84.49%,370.798,-284.617
4323,1164.08,15.6028,314.72,100%,0%,-0.339143,8,10984,84.49%,371.429,-285.341
4323,1165.05,15.614,314.71,100%,0%,-0.337691,8,10984,84.49%,372.061,-286.065
4323,1166.16,15.6265,314.73,100%,0%,-0.335512,8,10982.5,84.48%,372.784,-286.88
4323,1167.26,15.639,314.75,100%,0%,-0.333333,8,10981,84.47%,373.508,-287.694
4323,1168.37,15.6515,314.76,100%,0%,-0.331155,8,10979.5,84.46%,374.231,-288.508
4323,1169.47,15.664,314.78,100%,0%,-0.328976,8,10978,84.45%,374.954,-289.322
4323,1170.57,15.6765,314.79,100%,0%,-0.298475,8,10978,84.45%,375.684,-290.127
4323,1171.67,15.689,314.79,100%,0%,-0.267974,8,10978,84.45%,376.413,-290.932
4323,1172.78,15.7015,314.8,100%,0%,-0.237473,8,10978,84.45%,377.142,-291.736
4323,1173.88,15.714,314.81,100%,0%,-0.206972,8,10978,84.45%,377.871,-292.541
4323,1174.86,15.7252,314.82,100%,0%,-0.205519,8,10977.8,84.44%,378.527,-293.25
4323,1175.84,15.7363,314.84,100%,0%,-0.204067,8,10977.7,84.44%,379.184,-293.959
4323,1176.82,15.7475,314.85,100%,0%,-0.202614,8,10977.5,84.44%,379.84,-294.668
4323,1177.8,15.7587,314.86,100%,0%,-0.201162,8,10977.3,84.44%,380.496,-295.378
4323,1178.78,15.7698,314.88,100%,0%,-0.199709,8,10977.2,84.44%,381.152,-296.087
4323,1179.76,15.781,314.89,100%,0%,-0.198257,8,10977,84.44%,381.808,-296.796
4323,1180.64,15.791,314.91,100%,0%,-0.189542,8,10978.6,84.45%,382.404,-297.43
4323,1181.52,15.801,314.94,100%,0%,-0.180828,8,10980.2,84.46%,383,-298.063
4323,1182.4,15.811,314.96,100%,0%,-0.172113,8,10981.8,84.48%,383.596,-298.697
4323,1183.29,15.821,314.98,100%,0%,-0.163399,8,10983.4,84.49%,384.193,-299.33
4323,1184.17,15.831,315.01,100%,0%,-0.154684,8,10985,84.50%,384.789,-299.964
4323,1185.15,15.842,315.03,100%,0%,-0.128903,8,10985.7,84.51%,385.455,-300.662
4323,1186.12,15.853,315.05,100%,0%,-0.103123,8,10986.3,84.51%,386.121,-301.361
4323,1187.1,15.864,315.07,100%,0%,-0.077342,8,10987,84.52%,386.787,-302.06
4323,1188.08,15.875,315.09,100%,0%,-0.0515613,8,10987.7,84.52%,387.453,-302.759
4323,1189.06,15.886,315.11,100%,0%,-0.0257807,8,10988.3,84.53%,388.119,-303.458
4323,1190.04,15.897,315.13,100%,0%,0,8,10989,84.53%,388.785,-304.157
4323,1191.14,15.9095,315.15,100%,0%,0,8,10990,84.54%,389.54,-304.941
4323,1192.24,15.922,315.18,100%,0%,0,8,10991,84.55%,390.294,-305.726
4323,1193.35,15.9345,315.2,100%,0%,0,8,10992,84.55%,391.049,-306.51
4323,1194.45,15.947,315.23,100%,0%,0,8,10993,84.56%,391.803,-307.295
4323,1195.43,15.9582,315.25,100%,0%,-0.0141612,8,10993,84.56%,392.474,-307.988
4323,1196.4,15.9693,315.27,100%,0%,-0.0283224,8,10993,84.56%,393.145,-308.681
4323,1197.38,15.9805,315.29,100%,0%,-0.0424836,8,10993,84.56%,393.816,-309.375
4323,1198.36,15.9917,315.32,100%,0%,-0.0566448,8,10993,84.56%,394.487,-310.068
4323,1199.34,16.0028,315.34,100%,0%,-0.070806,8,10993,84.56%,395.158,-310.762
4323,1200.31,16.014,315.36,100%,0%,-0.0849672,8,10993,84.56%,395.829,-311.455
4323,1201.41,16.0245,315.38,100%,0%,-0.0980391,8,10993.5,84.57%,396.585,-312.234
4323,1202.51,16.035,315.39,100%,0%,-0.111111,8,10994,84.57%,397.342,-313.013
4323,1203.61,16.0455,315.41,100%,0%,-0.124183,8,10994.5,84.57%,398.099,-313.791
4323,1204.71,16.056,315.42,100%,0%,-0.137255,8,10995,84.58%,398.856,-314.57
4323,1205.6,16.066,315.44,100%,0%,-0.173856,8,10995.6,84.58%,399.464,-315.194
4323,1206.48,16.076,315.46,100%,0%,-0.210457,8,10996.2,84.59%,400.073,-315.819
4323,1207.36,16.086,315.47,100%,0%,-0.247059,8,10996.8,84.59%,400.682,-316.443
4323,1208.24,16.096,315.49,100%,0%,-0.28366,8,10997.4,84.60%,401.291,-317.067
4323,1209.13,16.106,315.51,100%,0%,-0.320261,8,10998,84.60%,401.9,-317.691
4323,1210.3,16.1192,315.53,100%,0%,-0.320261,8,10999,84.61%,402.712,-318.518
4323,1211.48,16.1324,315.55,100%,0%,-0.320261,8,11000,84.62%,403.524,-319.346
4323,1212.65,16.1456,315.58,100%,0%,-0.320261,8,11001,84.62%,404.337,-320.173
4323,1213.82,16.1588,315.6,100%,0%,-0.320261,8,11002,84.63%,405.149,-321
4323,1215,16.172,315.62,100%,0%,-0.320261,8,11003,84.64%,405.961,-321.827
4323,1215.88,16.1822,315.63,100%,0%,-0.320261,8,11003.4,84.64%,406.574,-322.445
4323,1216.76,16.1924,315.65,100%,0%,-0.320261,8,11003.8,84.64%,407.187,-323.063
4323,1217.64,16.2026,315.66,100%,0%,-0.320261,8,11004.2,84.65%,407.8,-323.681
4323,1218.52,16.2128,315.68,100%,0%,-0.320261,8,11004.6,84.65%,408.413,-324.298
4323,1219.41,16.223,315.69,100%,0%,-0.320261,8,11005,84.65%,409.026,-324.916
4323,1220.51,16.2355,315.71,100%,0%,-0.315904,8,11006,84.66%,409.799,-325.686
4323,1221.62,16.248,315.74,100%,0%,-0.311547,8,11007,84.67%,410.572,-326.457
4323,1222.72,16.2605,315.76,100%,0%,-0.307189,8,11008,84.68%,411.344,-327.227
4323,1223.83,16.273,315.79,100%,0%,-0.302832,8,11009,84.68%,412.117,-327.997
4323,1224.71,16.283,315.8,100%,0%,-0.243573,8,11009.6,84.69%,412.738,-328.608
4323,1225.59,16.293,315.82,100%,0%,-0.184314,8,11010.2,84.69%,413.359,-329.22
4323,1226.47,16.303,315.83,100%,0%,-0.125054,8,11010.8,84.70%,413.98,-329.832
4323,1227.35,16.313,315.85,100%,0%,-0.0657951,8,11011.4,84.70%,414.601,-330.443
4323,1228.23,16.323,315.86,100%,0%,-0.00653583,8,11012,84.71%,415.221,-331.055
4323,1229.33,16.3355,315.89,100%,0%,-0.00490187,8,11012.5,84.71%,416.002,-331.816
4323,1230.42,16.348,315.91,100%,0%,-0.00326791,8,11013,84.72%,416.782,-332.578
4323,1231.52,16.3605,315.93,100%,0%,-0.00163396,8,11013.5,84.72%,417.562,-333.339
4323,1232.62,16.373,315.96,100%,0%,0,8,11014,84.72%,418.342,-334.1
4323,1233.59,16.384,315.97,100%,0%,0,8,11014.5,84.73%,419.038,-334.775
4323,1234.57,16.395,315.99,100%,0%,0,8,11015,84.73%,419.735,-335.449
4323,1235.55,16.406,316,100%,0%,0,8,11015.5,84.73%,420.432,-336.123
4323,1236.52,16.417,316.02,100%,0%,0,8,11016,84.74%,421.128,-336.798
4323,1237.5,16.428,316.03,100%,0%,0,8,11016.5,84.74%,421.825,-337.472
4323,1238.47,16.439,316.05,100%,0%,0,8,11017,84.75%,422.522,-338.147
4323,1239.57,16.4515,316.07,100%,0%,0,8,11017.8,84.75%,423.307,-338.903
4323,1240.67,16.464,316.1,100%,0%,0,8,11018.5,84.76%,424.092,-339.659
4323,1241.77,16.4765,316.13,100%,0%,0,8,11019.2,84.76%,424.877,-340.416
4323,1242.86,16.489,316.15,100%,0%,0,8,11020,84.77%,425.662,-341.172
4323,1243.74,16.499,316.17,100%,0%,0,8,11020.6,84.77%,426.291,-341.777
4323,1244.62,16.509,316.19,100%,0%,0,8,11021.2,84.78%,426.92,-342.382
4323,1245.5,16.519,316.22,100%,0%,0,8,11021.8,84.78%,427.55,-342.987
4323,1246.38,16.529,316.24,100%,0%,0,8,11022.4,84.79%,428.179,-343.592
4323,1247.26,16.539,316.26,100%,0%,0,8,11023,84.79%,428.808,-344.197
4323,1248.36,16.5518,316.28,100%,0%,0,8,11024,84.80%,429.596,-344.954
4323,1249.46,16.5645,316.3,100%,0%,0,8,11025,84.81%,430.384,-345.71
4323,1250.56,16.5772,316.32,100%,0%,0,8,11026,84.82%,431.172,-346.467
4323,1251.66,16.59,316.34,100%,0%,0,8,11027,84.82%,431.96,-347.223
4323,1252.54,16.6,316.36,100%,0%,0,8,11027.4,84.83%,432.59,-347.828
4323,1253.42,16.61,316.37,100%,0%,0,8,11027.8,84.83%,433.22,-348.433
4323,1254.3,16.62,316.38,100%,0%,0,8,11028.2,84.83%,433.851,-349.038
4323,1255.18,16.63,316.4,100%,0%,0,8,11028.6,84.84%,434.481,-349.643
4323,1256.06,16.64,316.41,100%,0%,0,8,11029,84.84%,435.111,-350.248
4323,1257.23,16.6532,316.43,100%,0%,-0.0675381,8,11029.8,84.84%,435.953,-351.054
4323,1258.4,16.6664,316.46,100%,0%,-0.135076,8,11030.6,84.85%,436.794,-351.861
4323,1259.57,16.6796,316.48,100%,0%,-0.202614,8,11031.4,84.86%,437.635,-352.667
4323,1260.75,16.6928,316.5,100%,0%,-0.270152,8,11032.2,84.86%,438.476,-353.474
4323,1261.92,16.706,316.52,100%,0%,-0.337691,8,11033,84.87%,439.317,-354.281
4323,1262.9,16.7173,316.54,100%,0%,-0.366739,8,11033.7,84.87%,440.021,-354.954
4323,1263.88,16.7287,316.56,100%,0%,-0.395788,8,11034.3,84.88%,440.725,-355.628
4323,1264.86,16.74,316.58,100%,0%,-0.424837,8,11035,84.88%,441.429,-356.301
4323,1265.84,16.751,316.6,100%,0%,-0.376906,8,11035.7,84.89%,442.131,-356.971
4323,1266.82,16.762,316.62,100%,0%,-0.328976,8,11036.3,84.89%,442.833,-357.64
4323,1267.79,16.773,316.64,100%,0%,-0.281046,8,11037,84.90%,443.536,-358.309
4323,1268.77,16.784,316.66,100%,0%,-0.233115,8,11037.7,84.91%,444.238,-358.979
4323,1269.75,16.795,316.68,100%,0%,-0.185185,8,11038.3,84.91%,444.94,-359.648
4323,1270.72,16.806,316.7,100%,0%,-0.137255,8,11039,84.92%,445.642,-360.318
4323,1271.6,16.816,316.71,100%,0%,-0.109804,8,11039.4,84.92%,446.277,-360.92
4323,1272.49,16.826,316.72,100%,0%,-0.0823529,8,11039.8,84.92%,446.912,-361.522
4323,1273.37,16.836,316.74,100%,0%,-0.0549019,8,11040.2,84.92%,447.547,-362.124
4323,1274.25,16.846,316.75,100%,0%,-0.027451,8,11040.6,84.93%,448.182,-362.726
4323,1275.13,16.856,316.76,100%,0%,0,8,11041,84.93%,448.817,-363.328
4323,1276.23,16.8688,316.78,100%,0%,0,8,11041.8,84.94%,449.612,-364.079
4323,1277.33,16.8815,316.8,100%,0%,0,8,11042.5,84.94%,450.407,-364.83
4323,1278.43,16.8942,316.82,100%,0%,0,8,11043.2,84.95%,451.202,-365.58
4323,1279.53,16.907,316.84,100%,0%,0,8,11044,84.95%,451.997,-366.331
4323,1280.51,16.918,316.86,100%,0%,0,8,11044.7,84.96%,452.706,-366.998
4323,1281.49,16.929,316.88,100%,0%,0,8,11045.3,84.96%,453.415,-367.666
4323,1282.47,16.94,316.9,100%,0%,0,8,11046,84.97%,454.124,-368.333
4323,1283.45,16.951,316.92,100%,0%,0,8,11046.7,84.97%,454.833,-369
4323,1284.43,16.962,316.94,100%,0%,0,8,11047.3,84.98%,455.542,-369.667
4323,1285.41,16.973,316.96,100%,0%,0,8,11048,84.98%,456.251,-370.335
4323,1286.51,16.9855,316.98,100%,0%,0,8,11048.8,84.99%,457.05,-371.085
4323,1287.62,16.998,317,100%,0%,0,8,11049.5,85.00%,457.848,-371.835
4323,1288.72,17.0105,317.02,100%,0%,0,8,11050.2,85.00%,458.647,-372.585
4323,1289.82,17.023,317.04,100%,0%,0,8,11051,85.01%,459.446,-373.335
4323,1290.79,17.0342,315.64,83%,17%,0,8,10985.7,84.51%,460.149,-373.995
4323,1291.76,17.0453,314.24,67%,33%,0,8,10920.3,84.00%,460.852,-374.654
4323,1292.73,17.0565,312.85,50%,50%,0,8,10855,83.50%,461.555,-375.313
4323,1293.7,17.0677,311.45,33%,67%,0,8,10789.7,83.00%,462.257,-375.973
4323,1294.67,17.0788,310.05,17%,83%,0,8,10724.3,82.49%,462.96,-376.632
4323,1295.64,17.09,308.65,0%,100%,0,8,10659,81.99%,463.663,-377.292
4323,1296.69,17.1025,306.48,0%,100%,0,8,10585.5,81.43%,464.43,-378.011
4323,1297.75,17.115,304.32,0%,100%,0,8,10512,80.86%,465.197,-378.73
4323,1298.81,17.1275,302.16,0%,100%,0,8,10438.5,80.30%,465.964,-379.449
4323,1299.86,17.14,300,0%,100%,0,8,10365,79.73%,466.731,-380.168
4323,1300.77,17.1512,298.09,0%,100%,0,8,10298.3,79.22%,467.39,-380.785
4323,1301.68,17.1623,296.18,0%,100%,0,8,10231.7,78.71%,468.049,-381.403
4323,1302.59,17.1735,294.27,0%,100%,0,8,10165,78.19%,468.709,-382.021
4323,1303.5,17.1847,292.36,0%,100%,0,8,10098.3,77.68%,469.368,-382.638
4323,1304.41,17.1958,290.45,0%,100%,0,8,10031.7,77.17%,470.027,-383.256
4323,1305.31,17.207,288.54,0%,100%,0,8,9965,76.65%,470.686,-383.874
4323,1306.3,17.2195,286.4,0%,100%,0,8,9891,76.08%,471.403,-384.545
4323,1307.29,17.232,284.27,0%,100%,0,8,9817,75.52%,472.12,-385.216
4323,1308.28,17.2445,282.13,0%,100%,0,8,9743,74.95%,472.836,-385.887
4323,1309.26,17.257,279.99,0%,100%,0,8,9669,74.38%,473.553,-386.559
4323,1310.22,17.2695,277.88,0%,100%,-0.0147059,8,9595.75,73.81%,474.248,-387.209
4323,1311.18,17.282,275.76,0%,100%,-0.0294117,8,9522.5,73.25%,474.942,-387.86
4323,1312.14,17.2945,273.65,0%,100%,-0.0441176,8,9449.25,72.69%,475.637,-388.51
4323,1313.09,17.307,271.54,0%,100%,-0.0588234,8,9376,72.12%,476.332,-389.161
4323,1314.33,17.3237,268.77,0%,100%,-0.114016,8,10040,77.23%,477.231,-390.002
4323,1315.57,17.3403,266,0%,100%,-0.169208,7,10704,82.34%,478.131,-390.844
4323,1316.81,17.357,263.23,0%,100%,-0.224401,7,11368,87.45%,479.03,-391.686
4323,1317.77,17.3704,261.14,0%,100%,-0.247059,7,11101.8,85.40%,479.726,-392.334
4323,1318.72,17.3838,259.04,0%,100%,-0.269717,7,10835.6,83.35%,480.421,-392.983
4323,1319.68,17.3972,256.94,0%,100%,-0.292375,7,10569.4,81.30%,481.117,-393.631
4323,1320.63,17.4106,254.84,0%,100%,-0.315033,7,10303.2,79.26%,481.812,-394.28
4323,1321.59,17.424,252.74,0%,100%,-0.337691,7,10037,77.21%,482.508,-394.928
4323,1322.45,17.4365,250.7,0%,100%,-0.283224,7,9956.25,76.59%,483.138,-395.512
4323,1323.32,17.449,248.67,0%,100%,-0.228758,7,9875.5,75.97%,483.769,-396.096
4323,1324.18,17.4615,246.63,0%,100%,-0.174292,7,9794.75,75.34%,484.4,-396.68
4323,1325.05,17.474,244.59,0%,100%,-0.119826,7,9714,74.72%,485.03,-397.264
4323,1326.15,17.4905,241.9,0%,100%,-0.0898692,7,9604.75,73.88%,485.841,-398.01
4323,1327.26,17.507,239.21,0%,100%,-0.0599128,7,9495.5,73.04%,486.652,-398.756
4323,1328.37,17.5235,236.53,0%,100%,-0.0299564,7,9386.25,72.20%,487.463,-399.502
4323,1329.48,17.54,233.84,0%,100%,0,7,9277,71.36%,488.274,-400.248
4323,1330.54,17.5567,231.21,0%,100%,0,7,9916,76.28%,489.055,-400.963
4323,1331.61,17.5733,228.58,0%,100%,0,6,10555,81.19%,489.836,-401.678
4323,1332.67,17.59,225.95,0%,100%,0,6,11194,86.11%,490.617,-402.393
4323,1333.7,17.607,223.52,0%,100%,0,6,10760.3,82.77%,491.374,-403.085
4323,1334.73,17.624,221.1,0%,100%,0,6,10326.7,79.44%,492.132,-403.776
4323,1335.77,17.641,218.67,0%,100%,0,6,9893,76.10%,492.89,-404.468
4323,1336.75,17.6575,216.08,0%,100%,0,6,9775,75.19%,493.616,-405.13
4323,1337.74,17.674,213.49,0%,100%,0,6,9657,74.28%,494.343,-405.793
4323,1338.73,17.6905,210.9,0%,100%,0,6,9539,73.38%,495.07,-406.455
4323,1339.72,17.707,208.31,0%,100%,0,6,9421,72.47%,495.797,-407.118
4323,1340.67,17.7237,205.75,0%,100%,0,6,9301.33,71.55%,496.493,-407.752
4323,1341.61,17.7403,203.19,0%,100%,0,6,9181.67,70.63%,497.189,-408.387
4323,1342.56,17.757,200.63,0%,100%,0,6,9062,69.71%,497.886,-409.021
4323,1343.47,17.7738,198.25,0%,100%,0,6,9279.25,71.38%,498.552,-409.627
4323,1344.37,17.7905,195.87,0%,100%,0,6,9496.5,73.05%,499.217,-410.234
4323,1345.28,17.8072,193.49,0%,100%,0,5,9713.75,74.72%,499.883,-410.84
4323,1346.18,17.824,191.11,0%,100%,0,5,9931,76.39%,500.549,-411.447
4323,1347.49,17.849,187.36,0%,100%,0,5,9723,74.79%,501.508,-412.319
4323,1348.79,17.874,183.6,0%,100%,0,5,9515,73.19%,502.466,-413.191
4323,1349.62,17.8907,181.14,0%,100%,0.0486565,5,9377.33,72.13%,503.079,-413.748
4323,1350.45,17.9073,178.68,0%,100%,0.097313,5,9239.67,71.07%,503.692,-414.305
4323,1351.29,17.924,176.22,0%,100%,0.14597,5,9102,70.02%,504.304,-414.862
4323,1352.48,17.949,172.91,0%,100%,0.189543,5,8944,68.80%,505.187,-415.665
4323,1353.68,17.974,169.6,0%,100%,0.233115,5,8786,67.58%,506.069,-416.469
4323,1354.7,17.9963,166.6,0%,100%,0.267974,5,9103.33,70.03%,506.816,-417.154
4323,1355.72,18.0187,163.6,0%,100%,0.302832,4,9420.67,72.47%,507.563,-417.839
4323,1356.74,18.041,160.61,0%,100%,0.337691,4,9738,74.91%,508.309,-418.525
4323,1357.47,18.0575,158.62,0%,100%,0.376906,4,9558.5,73.53%,508.844,-419.021
4323,1358.21,18.074,156.63,0%,100%,0.416122,4,9379,72.15%,509.378,-419.518
4323,1359.27,18.099,153.79,0%,100%,0.485839,4,9281.5,71.40%,510.15,-420.246
4323,1360.34,18.124,150.95,0%,100%,0.555556,4,9184,70.65%,510.922,-420.974
4323,1361.26,18.1463,148.97,0%,100%,0.596224,4,9045,69.58%,511.575,-421.608
4323,1362.17,18.1687,146.99,0%,100%,0.636892,4,8906,68.51%,512.228,-422.242
4323,1363.09,18.191,145,0%,100%,0.67756,4,8767,67.44%,512.881,-422.876
4323,1364.07,18.216,142.27,0%,100%,0.668845,4,8586.5,66.05%,513.574,-423.574
4323,1365.06,18.241,139.55,0%,100%,0.660131,4,8406,64.66%,514.266,-424.273
4323,1366.32,18.2745,136.55,0%,100%,0.577342,4,9410,72.38%,515.134,-425.181
4323,1367.59,18.308,133.55,0%,100%,0.494554,3,10414,80.11%,516.001,-426.09
4323,1368.5,18.333,131.42,0%,100%,0.498911,3,9899,76.15%,516.618,-426.759
4323,1369.41,18.358,129.3,0%,100%,0.503268,3,9384,72.18%,517.235,-427.428
4323,1370.58,18.3915,126.6,0%,80%,0.507625,3,9251,71.16%,518.008,-428.297
4323,1371.74,18.425,123.91,0%,61%,0.511983,3,9118,70.14%,518.781,-429.166
4323,1372.59,18.45,121.88,0%,65%,0.533769,3,8924.5,68.65%,519.33,-429.805
4323,1373.43,18.475,119.85,0%,69%,0.555556,3,8731,67.16%,519.878,-430.445
4323,1374.51,18.508,117.12,0%,67%,0.777778,3,8581,66.01%,520.563,-431.279
4323,1375.59,18.541,114.39,0%,64%,1,3,8431,64.85%,521.248,-432.113
